FID,Start Time,End Time,Object,MAX_Speed,AVG_Speed,Distance,Shift,X,Y
334,19/04/2022,19/04/2022,1691,76,31,1.010,Night,32.943552,13.069853
335,19/04/2022,19/04/2022,1691,71,29,0.960,Night,32.940590,13.076885
336,20/04/2022,20/04/2022,1691,71,27,0.920,Night,32.939190,13.084690
337,20/04/2022,20/04/2022,1691,77,58,5.910,Night,32.944245,13.100223
338,20/04/2022,20/04/2022,1691,72,32,1.020,Night,32.953077,13.106927
339,20/04/2022,20/04/2022,1691,77,23,0.770,Night,32.937212,13.082883
340,20/04/2022,20/04/2022,1691,76,49,3.020,Night,32.940342,13.098547
341,20/04/2022,20/04/2022,1691,77,44,2.020,Night,32.967907,13.133030
342,20/04/2022,20/04/2022,1691,72,23,0.770,Night,33.035823,13.170393
343,20/04/2022,20/04/2022,1691,77,62,7.080,Afternoon,32.940727,13.099365
344,20/04/2022,20/04/2022,1691,76,37,1.020,Afternoon,32.990980,13.144420
345,20/04/2022,20/04/2022,1691,76,32,1.010,Afternoon,33.013805,13.158310
346,20/04/2022,20/04/2022,1691,76,32,1.010,Afternoon,33.027035,13.170803
347,21/04/2022,21/04/2022,1691,77,23,0.770,Night,32.937348,13.082943
348,21/04/2022,21/04/2022,1691,77,54,3.900,Night,32.940350,13.097575
349,21/04/2022,21/04/2022,1691,76,46,2.040,Night,32.967778,13.132777
350,21/04/2022,21/04/2022,1691,72,34,1.020,Night,32.952125,13.105963
351,05/04/2022,05/04/2022,1692,74,35,1.010,Morning,32.927347,13.093845
352,05/04/2022,05/04/2022,1692,72,28,0.950,Morning,32.936525,13.117678
353,05/04/2022,05/04/2022,1692,71,32,1.000,Morning,32.942295,13.211947
354,05/04/2022,05/04/2022,1692,72,30,0.940,Afternoon,32.947633,13.101592
355,05/04/2022,05/04/2022,1692,76,32,1.020,Night,32.958913,13.117637
356,05/04/2022,05/04/2022,1692,73,43,2.010,Afternoon,32.967988,13.133278
357,06/04/2022,06/04/2022,1692,76,24,0.810,Night,32.941318,13.095452
358,06/04/2022,06/04/2022,1692,76,33,1.020,Night,32.957383,13.111067
359,06/04/2022,06/04/2022,1692,77,31,1.010,Night,32.998712,13.147915
360,06/04/2022,06/04/2022,1692,71,33,1.010,Night,32.991538,13.145655
361,06/04/2022,06/04/2022,1692,72,30,0.940,Night,32.958932,13.118845
362,06/04/2022,06/04/2022,1692,77,54,3.900,Morning,32.945750,13.100505
363,06/04/2022,06/04/2022,1692,76,34,1.020,Morning,32.969708,13.137955
364,06/04/2022,06/04/2022,1692,73,35,1.020,Morning,33.064917,13.182932
365,06/04/2022,06/04/2022,1692,75,34,1.020,Afternoon,32.949543,13.103493
366,06/04/2022,06/04/2022,1692,71,26,0.850,Night,32.939645,13.086058
367,06/04/2022,06/04/2022,1692,76,52,3.920,Night,32.943897,13.100243
368,07/04/2022,07/04/2022,1692,76,31,0.960,Night,32.927650,13.089902
369,07/04/2022,07/04/2022,1692,77,50,2.920,Afternoon,32.944205,13.100245
370,08/04/2022,08/04/2022,1692,75,32,1.010,Night,33.138287,13.088182
371,08/04/2022,08/04/2022,1692,76,52,3.050,Morning,32.954408,13.076090
372,09/04/2022,09/04/2022,1692,71,44,2.020,Night,32.967860,13.121332
373,09/04/2022,09/04/2022,1692,71,32,1.000,Night,32.996432,13.134512
374,09/04/2022,09/04/2022,1692,73,44,2.010,Night,33.020105,13.128823
375,09/04/2022,09/04/2022,1692,77,50,2.860,Afternoon,32.945358,13.100395
376,09/04/2022,09/04/2022,1692,76,34,1.020,Afternoon,32.969257,13.136832
377,09/04/2022,09/04/2022,1692,74,35,1.010,Afternoon,32.995732,13.146653
378,09/04/2022,09/04/2022,1692,76,36,1.020,Afternoon,33.052725,13.175670
379,09/04/2022,09/04/2022,1692,76,33,1.010,Afternoon,33.068427,13.185512
380,10/04/2022,10/04/2022,1692,77,57,4.040,Night,32.940380,13.097562
381,10/04/2022,10/04/2022,1692,76,46,2.030,Night,32.967757,13.132760
382,10/04/2022,10/04/2022,1692,76,51,3.890,Night,33.026265,13.169157
383,10/04/2022,10/04/2022,1692,71,35,1.020,Morning,33.033297,13.176922
384,10/04/2022,10/04/2022,1692,77,59,4.060,Morning,32.967348,13.131608
385,10/04/2022,10/04/2022,1692,75,27,0.910,Morning,32.940493,13.096972
386,10/04/2022,10/04/2022,1692,77,60,6.070,Morning,32.928968,13.086043
387,10/04/2022,10/04/2022,1692,73,34,1.020,Morning,32.927548,13.090878
388,10/04/2022,10/04/2022,1692,75,30,0.990,Afternoon,32.942233,13.100330
389,10/04/2022,10/04/2022,1692,76,46,2.030,Afternoon,32.958075,13.112235
390,10/04/2022,10/04/2022,1692,74,33,1.010,Afternoon,32.969227,13.136542
391,10/04/2022,10/04/2022,1692,71,31,1.000,Afternoon,32.990392,13.144220
392,10/04/2022,10/04/2022,1692,74,43,2.010,Afternoon,33.056013,13.177543
393,11/04/2022,11/04/2022,1692,77,42,1.870,Afternoon,32.946207,13.100693
394,11/04/2022,11/04/2022,1692,77,53,3.910,Afternoon,32.946237,13.100675
395,11/04/2022,11/04/2022,1692,77,33,1.010,Afternoon,32.969368,13.137053
396,11/04/2022,11/04/2022,1692,77,45,2.710,Afternoon,32.983547,13.141057
397,11/04/2022,11/04/2022,1692,76,46,2.020,Night,32.960170,13.122075
398,12/04/2022,12/04/2022,1692,77,59,6.070,Night,32.948707,13.102662
399,12/04/2022,12/04/2022,1692,74,44,2.020,Night,32.989692,13.143893
400,12/04/2022,12/04/2022,1692,73,31,1.010,Night,33.013137,13.157765
401,12/04/2022,12/04/2022,1692,75,33,1.010,Night,33.049362,13.173670
402,12/04/2022,12/04/2022,1692,77,35,1.020,Morning,32.943882,13.069908
403,12/04/2022,12/04/2022,1692,77,43,1.940,Morning,32.960943,13.076745
404,12/04/2022,12/04/2022,1692,77,32,1.020,Morning,32.976007,13.080543
405,12/04/2022,12/04/2022,1692,77,38,1.770,Morning,32.983202,13.069298
406,12/04/2022,12/04/2022,1692,77,58,4.060,Morning,33.009618,13.064067
407,12/04/2022,12/04/2022,1692,76,34,1.000,Morning,33.050202,13.058943
408,12/04/2022,12/04/2022,1692,77,46,2.030,Morning,33.046740,13.028290
409,12/04/2022,12/04/2022,1692,77,48,1.010,Morning,33.040162,13.011600
410,12/04/2022,12/04/2022,1692,73,27,0.910,Afternoon,32.939257,13.084763
411,12/04/2022,12/04/2022,1692,77,48,2.030,Afternoon,32.947035,13.070252
412,12/04/2022,12/04/2022,1692,75,27,0.870,Afternoon,32.984098,13.069303
413,12/04/2022,12/04/2022,1692,72,32,1.020,Afternoon,33.019582,13.064755
414,12/04/2022,12/04/2022,1692,77,44,2.020,Afternoon,33.047652,13.028725
415,13/04/2022,13/04/2022,1692,77,43,2.000,Night,33.040288,13.135435
416,13/04/2022,13/04/2022,1692,71,36,1.020,Night,32.927225,13.093912
417,13/04/2022,13/04/2022,1692,77,48,2.030,Night,32.935047,13.112947
418,13/04/2022,13/04/2022,1692,73,37,1.020,Night,32.950397,13.143138
419,13/04/2022,13/04/2022,1692,77,45,2.020,Morning,32.927468,13.091868
420,13/04/2022,13/04/2022,1692,72,43,2.010,Morning,32.932402,13.112465
421,13/04/2022,13/04/2022,1692,72,36,1.000,Morning,32.950228,13.142417
422,14/04/2022,14/04/2022,1692,77,41,1.930,Night,32.927673,13.089303
423,14/04/2022,14/04/2022,1692,75,42,1.990,Night,32.931623,13.112387
424,14/04/2022,14/04/2022,1692,76,30,1.250,Afternoon,32.928410,13.087207
425,14/04/2022,14/04/2022,1692,76,48,1.920,Afternoon,32.925733,13.109298
426,14/04/2022,14/04/2022,1692,74,31,1.010,Afternoon,32.952173,13.171997
427,14/04/2022,14/04/2022,1692,74,39,1.860,Afternoon,32.970167,13.139310
428,14/04/2022,14/04/2022,1692,76,36,1.010,Afternoon,32.958880,13.115020
429,14/04/2022,14/04/2022,1692,75,26,0.880,Afternoon,32.941150,13.095660
430,14/04/2022,14/04/2022,1692,77,46,2.020,Afternoon,32.927643,13.089830
431,14/04/2022,14/04/2022,1692,74,31,1.010,Afternoon,32.930647,13.112220
432,14/04/2022,14/04/2022,1692,73,28,0.950,Afternoon,32.950362,13.166995
433,14/04/2022,14/04/2022,1692,77,34,1.010,Night,32.968285,13.134277
434,14/04/2022,14/04/2022,1692,73,47,2.020,Night,32.958925,13.118522
435,15/04/2022,15/04/2022,1692,77,21,0.700,Night,32.936710,13.082767
436,15/04/2022,15/04/2022,1692,75,27,0.880,Night,32.940583,13.096902
437,15/04/2022,15/04/2022,1692,74,31,0.770,Night,32.941395,13.094780
438,15/04/2022,15/04/2022,1692,77,46,2.020,Morning,32.949725,13.103635
439,15/04/2022,15/04/2022,1692,76,25,0.840,Morning,33.044262,13.137458
440,15/04/2022,15/04/2022,1692,76,53,4.580,Morning,33.033025,13.118797
441,15/04/2022,15/04/2022,1692,77,49,2.020,Morning,32.976387,13.114382
442,15/04/2022,15/04/2022,1692,73,20,0.650,Afternoon,32.936242,13.082650
443,15/04/2022,15/04/2022,1692,77,32,1.010,Afternoon,32.954402,13.108157
444,15/04/2022,15/04/2022,1692,77,52,3.030,Afternoon,32.960595,13.122703
445,16/04/2022,16/04/2022,1692,77,29,0.950,Night,32.938992,13.084300
446,16/04/2022,16/04/2022,1692,76,30,0.990,Night,32.939375,13.085227
447,16/04/2022,16/04/2022,1692,77,20,0.660,Night,32.941885,13.069598
448,16/04/2022,16/04/2022,1692,76,32,1.020,Morning,32.936765,13.062647
449,16/04/2022,16/04/2022,1692,77,56,6.780,Morning,32.940427,13.097537
450,16/04/2022,16/04/2022,1692,76,32,1.020,Morning,33.025698,13.131578
451,16/04/2022,16/04/2022,1692,76,34,1.010,Morning,33.043545,13.136952
452,16/04/2022,16/04/2022,1692,72,23,0.780,Afternoon,32.941257,13.095573
453,17/04/2022,17/04/2022,1692,77,30,1.000,Night,32.940358,13.098145
454,17/04/2022,17/04/2022,1692,77,29,0.960,Morning,32.939165,13.084692
455,18/04/2022,18/04/2022,1692,76,28,0.930,Night,32.939073,13.084453
456,18/04/2022,18/04/2022,1692,78,52,3.030,Night,32.950862,13.104757
457,18/04/2022,18/04/2022,1692,77,34,1.020,Night,32.970550,13.139850
458,18/04/2022,18/04/2022,1692,76,45,2.040,Night,32.988298,13.143270
459,18/04/2022,18/04/2022,1692,77,32,1.020,Night,33.084197,13.196910
460,18/04/2022,18/04/2022,1692,76,46,2.010,Morning,33.071062,13.187442
461,18/04/2022,18/04/2022,1692,76,33,1.020,Morning,33.047533,13.172598
462,18/04/2022,18/04/2022,1692,71,31,1.010,Morning,33.007643,13.153160
463,18/04/2022,18/04/2022,1692,76,33,1.010,Morning,32.968685,13.135292
464,18/04/2022,18/04/2022,1692,73,36,1.020,Morning,32.956955,13.110765
465,18/04/2022,18/04/2022,1692,71,60,1.020,Morning,32.940790,13.091233
466,18/04/2022,18/04/2022,1692,72,26,0.860,Morning,32.941355,13.095285
467,18/04/2022,18/04/2022,1692,76,29,0.960,Morning,32.937887,13.083317
468,18/04/2022,18/04/2022,1692,77,56,3.030,Morning,32.919670,13.083640
469,18/04/2022,18/04/2022,1692,76,36,1.010,Morning,32.890042,13.102262
470,18/04/2022,18/04/2022,1692,77,29,0.940,Morning,32.882190,13.133797
471,18/04/2022,18/04/2022,1692,72,34,1.010,Morning,32.892180,13.149133
472,18/04/2022,18/04/2022,1692,77,34,1.020,Morning,32.912290,13.167668
473,18/04/2022,18/04/2022,1692,77,57,5.860,Afternoon,32.889622,13.112697
474,18/04/2022,18/04/2022,1692,77,24,0.800,Afternoon,32.941402,13.069512
475,18/04/2022,18/04/2022,1692,75,36,1.010,Afternoon,32.943983,13.069888
476,19/04/2022,19/04/2022,1692,74,17,0.570,Afternoon,32.939138,13.069315
477,20/04/2022,20/04/2022,1692,76,21,0.710,Night,32.936238,13.082620
478,20/04/2022,20/04/2022,1692,77,60,7.000,Night,32.940665,13.096862
479,20/04/2022,20/04/2022,1692,76,30,1.020,Night,33.038510,13.169260
480,20/04/2022,20/04/2022,1692,76,36,1.020,Night,33.055390,13.177195
481,20/04/2022,20/04/2022,1692,73,32,1.020,Morning,33.037573,13.180850
482,20/04/2022,20/04/2022,1692,77,47,2.030,Morning,32.958842,13.116837
483,21/04/2022,21/04/2022,1692,71,34,1.020,Night,32.950902,13.104773
484,21/04/2022,21/04/2022,1692,75,35,1.010,Night,32.959242,13.120075
485,21/04/2022,21/04/2022,1692,77,33,1.020,Night,32.968827,13.135643
486,05/04/2022,05/04/2022,1694,75,36,1.010,Night,32.951957,13.105722
487,05/04/2022,05/04/2022,1694,76,37,1.010,Night,32.959770,13.121357
488,05/04/2022,05/04/2022,1694,77,34,1.020,Night,32.969310,13.136793
489,05/04/2022,05/04/2022,1694,77,46,2.030,Morning,32.944112,13.069892
490,05/04/2022,05/04/2022,1694,72,31,1.010,Morning,32.968382,13.081958
491,05/04/2022,05/04/2022,1694,76,31,1.020,Morning,32.983058,13.090402
492,05/04/2022,05/04/2022,1694,73,29,0.970,Morning,32.940092,13.069402
493,05/04/2022,05/04/2022,1694,71,28,0.930,Afternoon,32.944243,13.069910
494,05/04/2022,05/04/2022,1694,74,44,2.020,Afternoon,32.960933,13.076695
495,05/04/2022,05/04/2022,1694,76,30,1.000,Afternoon,32.976220,13.078305
496,05/04/2022,05/04/2022,1694,71,30,0.920,Afternoon,32.985452,13.069368
497,05/04/2022,05/04/2022,1694,73,46,2.010,Afternoon,33.094585,13.077933
498,05/04/2022,05/04/2022,1694,71,14,0.450,Afternoon,32.938040,13.069278
499,05/04/2022,05/04/2022,1694,77,51,2.960,Afternoon,32.950457,13.073770
500,05/04/2022,05/04/2022,1694,77,25,0.770,Afternoon,32.975768,13.082437
501,05/04/2022,05/04/2022,1694,77,37,1.650,Afternoon,32.981033,13.069603
502,05/04/2022,05/04/2022,1694,72,32,1.020,Afternoon,33.120040,13.130958
503,05/04/2022,05/04/2022,1694,76,55,3.030,Afternoon,33.084462,13.138050
504,05/04/2022,05/04/2022,1694,73,32,1.010,Afternoon,33.042625,13.119908
505,05/04/2022,05/04/2022,1694,74,35,1.010,Afternoon,33.007437,13.115932
506,05/04/2022,05/04/2022,1694,77,51,3.030,Afternoon,32.981888,13.116018
507,05/04/2022,05/04/2022,1694,76,34,1.010,Afternoon,32.949150,13.103063
508,06/04/2022,06/04/2022,1696,74,32,1.010,Night,33.109555,13.100812
509,06/04/2022,06/04/2022,1696,77,51,2.030,Afternoon,32.960422,13.122353
510,06/04/2022,06/04/2022,1696,78,34,1.010,Afternoon,32.981897,13.141048
511,06/04/2022,06/04/2022,1696,76,35,1.020,Afternoon,33.022197,13.149082
512,06/04/2022,06/04/2022,1696,75,26,0.820,Afternoon,33.022238,13.149082
513,07/04/2022,07/04/2022,1694,75,32,1.020,Morning,32.968547,13.134873
514,07/04/2022,07/04/2022,1694,77,53,3.030,Morning,32.958980,13.119303
515,07/04/2022,07/04/2022,1694,77,42,1.910,Morning,32.942382,13.069598
516,07/04/2022,07/04/2022,1694,75,35,1.020,Morning,32.967725,13.081155
517,07/04/2022,07/04/2022,1694,77,32,1.010,Morning,32.982042,13.090148
518,07/04/2022,07/04/2022,1694,71,28,0.910,Morning,32.988823,13.108773
519,07/04/2022,07/04/2022,1694,71,31,1.010,Afternoon,32.968298,13.134345
520,07/04/2022,07/04/2022,1694,72,32,1.000,Afternoon,32.958912,13.118820
521,07/04/2022,07/04/2022,1694,73,20,0.640,Afternoon,32.934568,13.082518
522,07/04/2022,07/04/2022,1694,77,61,7.070,Afternoon,32.940393,13.098587
523,07/04/2022,07/04/2022,1694,76,51,3.030,Afternoon,32.958817,13.114292
524,08/04/2022,08/04/2022,1694,76,35,1.000,Night,33.063190,13.149560
525,08/04/2022,08/04/2022,1694,75,31,1.010,Morning,32.939587,13.086038
526,08/04/2022,08/04/2022,1694,77,54,3.910,Morning,32.945258,13.100410
527,08/04/2022,08/04/2022,1694,77,34,1.020,Morning,32.969675,13.137760
528,08/04/2022,08/04/2022,1694,77,31,1.020,Morning,32.999152,13.148117
529,08/04/2022,08/04/2022,1694,73,24,0.790,Night,32.938065,13.083337
530,08/04/2022,08/04/2022,1694,77,49,2.020,Night,32.949013,13.102868
531,08/04/2022,08/04/2022,1694,76,44,2.020,Night,32.968047,13.133330
532,08/04/2022,08/04/2022,1694,72,32,1.000,Night,32.988015,13.143045
533,09/04/2022,09/04/2022,1694,78,52,3.910,Night,32.941017,13.096103
534,09/04/2022,09/04/2022,1694,71,32,1.010,Night,32.970643,13.139993
535,09/04/2022,09/04/2022,1694,71,30,1.010,Night,32.941595,13.069612
536,09/04/2022,09/04/2022,1694,71,21,0.690,Night,32.936750,13.082783
537,09/04/2022,09/04/2022,1694,74,27,0.900,Night,32.940390,13.097837
538,09/04/2022,09/04/2022,1694,75,44,2.030,Night,32.958863,13.114383
539,10/04/2022,10/04/2022,1694,74,28,0.940,Night,32.939280,13.084827
540,10/04/2022,10/04/2022,1694,76,50,3.910,Night,32.945502,13.100497
541,10/04/2022,10/04/2022,1694,73,31,1.010,Night,33.030842,13.152215
542,10/04/2022,10/04/2022,1694,71,31,1.010,Night,33.025453,13.131558
543,10/04/2022,10/04/2022,1694,77,45,2.020,Morning,32.927802,13.089080
544,10/04/2022,10/04/2022,1694,77,33,1.000,Morning,32.933433,13.112607
545,10/04/2022,10/04/2022,1694,76,25,0.840,Morning,32.926508,13.126765
546,10/04/2022,10/04/2022,1694,77,34,1.020,Morning,32.927207,13.094630
547,10/04/2022,10/04/2022,1694,74,32,1.010,Afternoon,32.955527,13.109265
548,11/04/2022,11/04/2022,1694,72,41,2.010,Night,32.928893,13.111943
549,11/04/2022,11/04/2022,1694,75,34,1.020,Night,32.977558,13.205902
550,11/04/2022,11/04/2022,1694,76,26,0.880,Night,32.938445,13.083735
551,11/04/2022,11/04/2022,1694,77,29,0.970,Night,32.943568,13.100300
552,11/04/2022,11/04/2022,1694,76,52,3.010,Night,32.959150,13.119780
553,11/04/2022,11/04/2022,1694,77,32,1.010,Night,32.989250,13.143695
554,11/04/2022,11/04/2022,1694,77,33,1.000,Night,33.050192,13.174220
555,11/04/2022,11/04/2022,1694,76,35,1.020,Night,33.048210,13.173010
556,11/04/2022,11/04/2022,1694,72,32,1.010,Night,33.007783,13.153248
557,11/04/2022,11/04/2022,1694,71,32,1.010,Night,32.984070,13.141290
558,11/04/2022,11/04/2022,1694,76,33,0.990,Night,32.969043,13.136275
559,11/04/2022,11/04/2022,1694,77,37,1.020,Night,32.959402,13.120752
560,11/04/2022,11/04/2022,1694,76,36,1.010,Night,32.951388,13.105323
561,11/04/2022,11/04/2022,1694,74,33,1.020,Morning,32.951852,13.105735
562,11/04/2022,11/04/2022,1694,76,33,1.000,Morning,32.971312,13.124448
563,11/04/2022,11/04/2022,1694,77,32,1.000,Morning,32.986722,13.131970
564,11/04/2022,11/04/2022,1694,74,34,1.020,Morning,33.019815,13.128347
565,11/04/2022,11/04/2022,1694,73,32,1.020,Morning,33.037377,13.134570
566,11/04/2022,11/04/2022,1694,71,33,1.000,Morning,32.994288,13.120595
567,11/04/2022,11/04/2022,1694,77,50,3.030,Afternoon,32.940518,13.097348
568,11/04/2022,11/04/2022,1694,73,35,1.020,Night,33.035995,13.134223
569,11/04/2022,11/04/2022,1694,77,58,5.970,Night,32.947355,13.101347
570,12/04/2022,12/04/2022,1694,73,32,1.010,Night,32.972498,13.141333
571,12/04/2022,12/04/2022,1694,71,23,0.780,Night,32.941098,13.095808
572,13/04/2022,13/04/2022,1694,72,23,0.780,Night,32.941422,13.095115
573,13/04/2022,13/04/2022,1694,74,46,2.040,Morning,32.959905,13.121720
574,13/04/2022,13/04/2022,1694,71,34,1.020,Night,32.959182,13.119785
575,13/04/2022,13/04/2022,1694,77,44,2.030,Night,32.968788,13.135413
576,13/04/2022,13/04/2022,1694,72,33,1.010,Night,32.966938,13.130625
577,13/04/2022,13/04/2022,1694,75,36,1.010,Night,32.958828,13.114817
578,13/04/2022,13/04/2022,1694,72,40,1.870,Night,32.946810,13.101060
579,13/04/2022,13/04/2022,1694,72,31,1.020,Night,32.958907,13.116002
580,14/04/2022,14/04/2022,1694,72,18,0.590,Morning,32.936503,13.082650
581,14/04/2022,14/04/2022,1694,77,34,1.010,Morning,32.941187,13.099810
582,14/04/2022,14/04/2022,1694,75,36,1.010,Afternoon,32.951020,13.104807
583,14/04/2022,14/04/2022,1694,76,36,1.010,Afternoon,32.959303,13.120260
584,14/04/2022,14/04/2022,1694,77,33,1.020,Afternoon,32.968930,13.135848
585,14/04/2022,14/04/2022,1694,71,33,1.010,Afternoon,32.951493,13.105330
586,14/04/2022,14/04/2022,1694,72,28,0.930,Afternoon,32.943292,13.069765
587,14/04/2022,14/04/2022,1694,77,35,1.010,Afternoon,32.968088,13.081568
588,14/04/2022,14/04/2022,1694,77,25,0.780,Afternoon,32.975822,13.082493
589,14/04/2022,14/04/2022,1694,72,30,0.950,Afternoon,32.986770,13.069428
590,15/04/2022,15/04/2022,1694,73,34,1.010,Night,32.967342,13.131615
591,15/04/2022,15/04/2022,1694,72,34,1.010,Afternoon,33.080895,13.194568
592,15/04/2022,15/04/2022,1694,76,33,1.020,Afternoon,32.987613,13.143980
593,16/04/2022,16/04/2022,1694,73,31,1.000,Afternoon,32.940345,13.098262
594,17/04/2022,17/04/2022,1694,72,35,1.010,Night,33.027623,13.132062
595,17/04/2022,17/04/2022,1694,75,36,1.020,Night,33.047525,13.140122
596,17/04/2022,17/04/2022,1694,76,52,3.060,Night,33.012625,13.116220
597,17/04/2022,17/04/2022,1694,77,48,2.030,Night,32.977828,13.114852
598,17/04/2022,17/04/2022,1694,74,41,1.940,Night,32.947400,13.101518
599,19/04/2022,19/04/2022,1694,77,36,1.010,Night,32.928750,13.093285
600,19/04/2022,19/04/2022,1694,72,33,1.010,Night,32.929988,13.092597
601,20/04/2022,20/04/2022,1694,76,33,1.020,Afternoon,32.951047,13.104837
602,20/04/2022,20/04/2022,1694,77,32,1.020,Afternoon,32.968948,13.135838
603,20/04/2022,20/04/2022,1694,76,33,1.000,Afternoon,32.989975,13.143935
604,20/04/2022,20/04/2022,1694,77,62,7.080,Afternoon,32.940388,13.097743
605,20/04/2022,20/04/2022,1694,75,29,0.960,Night,32.968782,13.135572
606,20/04/2022,20/04/2022,1694,73,47,2.040,Night,32.957098,13.110805
607,20/04/2022,20/04/2022,1694,72,31,1.000,Night,32.968763,13.135253
608,21/04/2022,21/04/2022,1694,71,33,1.020,Night,32.960465,13.122647
609,21/04/2022,21/04/2022,1694,71,31,1.010,Night,32.969737,13.138097
610,05/04/2022,05/04/2022,1696,74,33,1.000,Night,32.989820,13.143923
611,05/04/2022,05/04/2022,1696,74,35,1.020,Night,32.959443,13.120750
612,05/04/2022,05/04/2022,1696,76,35,1.010,Night,32.953810,13.107527
613,05/04/2022,05/04/2022,1696,77,32,1.540,Night,32.967980,13.133182
614,06/04/2022,06/04/2022,1696,74,32,1.010,Night,32.968478,13.135682
615,06/04/2022,06/04/2022,1696,77,51,2.030,Afternoon,32.958233,13.076278
616,06/04/2022,06/04/2022,1696,78,34,1.010,Afternoon,32.986677,13.069378
617,06/04/2022,06/04/2022,1696,76,35,1.020,Afternoon,33.093952,13.076788
618,06/04/2022,06/04/2022,1696,75,26,0.820,Afternoon,33.110932,13.088240
619,07/04/2022,07/04/2022,1696,71,33,1.010,Night,32.955143,13.108907
620,07/04/2022,07/04/2022,1696,72,27,0.900,Morning,32.940897,13.096350
621,07/04/2022,07/04/2022,1696,75,35,1.020,Morning,32.954288,13.107932
622,07/04/2022,07/04/2022,1696,74,32,1.010,Afternoon,32.973350,13.126160
623,07/04/2022,07/04/2022,1696,74,35,1.020,Afternoon,33.047232,13.139872
624,07/04/2022,07/04/2022,1696,77,45,2.020,Afternoon,32.927870,13.088540
625,08/04/2022,08/04/2022,1696,72,33,1.010,Night,32.955060,13.108810
626,08/04/2022,08/04/2022,1696,77,43,2.020,Morning,32.948287,13.102180
627,08/04/2022,08/04/2022,1696,76,36,1.030,Afternoon,32.990523,13.144268
628,08/04/2022,08/04/2022,1696,79,41,1.900,Afternoon,32.973625,13.141525
629,08/04/2022,08/04/2022,1696,72,34,1.010,Afternoon,32.958880,13.117148
630,08/04/2022,08/04/2022,1696,76,45,1.900,Afternoon,32.948565,13.102407
631,08/04/2022,08/04/2022,1696,71,19,0.630,Afternoon,32.934420,13.082505
632,08/04/2022,08/04/2022,1696,77,52,3.040,Afternoon,32.940397,13.098557
633,08/04/2022,08/04/2022,1696,77,33,1.000,Afternoon,32.971645,13.113535
634,08/04/2022,08/04/2022,1696,77,46,2.000,Afternoon,32.998528,13.118988
635,08/04/2022,08/04/2022,1696,76,36,1.020,Afternoon,33.025987,13.116488
636,08/04/2022,08/04/2022,1696,76,44,2.030,Afternoon,33.044108,13.120310
637,09/04/2022,09/04/2022,1696,72,29,0.990,Night,32.939565,13.085595
638,09/04/2022,09/04/2022,1696,73,32,1.020,Night,33.027005,13.132055
639,09/04/2022,09/04/2022,1696,106,63,6.650,Morning,32.940583,13.097093
640,09/04/2022,09/04/2022,1696,77,54,0.950,Morning,32.985605,13.141968
641,09/04/2022,09/04/2022,1696,76,31,1.000,Morning,33.010163,13.155542
642,09/04/2022,09/04/2022,1696,79,34,1.000,Morning,33.024262,13.167235
643,09/04/2022,09/04/2022,1696,78,37,1.010,Morning,33.049135,13.173698
644,09/04/2022,09/04/2022,1696,78,37,1.020,Morning,33.065118,13.183295
645,09/04/2022,09/04/2022,1696,89,38,0.990,Morning,32.958748,13.115113
646,09/04/2022,09/04/2022,1696,82,33,1.020,Morning,32.950022,13.104753
647,10/04/2022,10/04/2022,1696,76,62,3.050,Night,32.949952,13.103817
648,10/04/2022,10/04/2022,1696,85,48,3.050,Night,33.007850,13.125978
649,10/04/2022,10/04/2022,1696,71,34,1.020,Night,33.042058,13.136173
650,10/04/2022,10/04/2022,1696,76,33,1.010,Night,33.043988,13.152368
651,10/04/2022,10/04/2022,1696,72,35,1.010,Night,32.989258,13.143720
652,10/04/2022,10/04/2022,1696,75,32,1.010,Night,32.968478,13.134843
653,10/04/2022,10/04/2022,1696,73,27,0.920,Morning,32.938967,13.084160
654,10/04/2022,10/04/2022,1696,77,50,3.030,Afternoon,32.940473,13.098840
655,11/04/2022,11/04/2022,1696,71,25,0.680,Night,32.939287,13.084620
656,11/04/2022,11/04/2022,1696,74,45,2.010,Night,32.949445,13.103368
657,11/04/2022,11/04/2022,1696,72,35,1.010,Morning,32.949978,13.103793
658,11/04/2022,11/04/2022,1696,83,64,4.030,Morning,33.020908,13.129725
659,11/04/2022,11/04/2022,1696,73,31,1.010,Morning,33.036107,13.124117
660,11/04/2022,11/04/2022,1696,74,30,1.010,Morning,33.027110,13.117068
661,11/04/2022,11/04/2022,1696,77,61,6.070,Afternoon,32.948487,13.102440
662,11/04/2022,11/04/2022,1696,76,44,2.030,Afternoon,32.989977,13.144990
663,11/04/2022,11/04/2022,1696,73,36,1.000,Afternoon,33.009673,13.171213
664,11/04/2022,11/04/2022,1696,77,51,3.030,Afternoon,33.008637,13.185985
665,12/04/2022,12/04/2022,1696,73,32,1.020,Night,32.971508,13.140925
666,12/04/2022,12/04/2022,1696,74,29,0.980,Night,33.024008,13.166865
667,12/04/2022,12/04/2022,1696,72,27,0.900,Morning,32.938592,13.083848
668,12/04/2022,12/04/2022,1696,73,43,1.000,Morning,33.043608,13.137060
669,12/04/2022,12/04/2022,1696,127,32,0.990,Morning,32.996708,13.130437
670,12/04/2022,12/04/2022,1696,76,35,1.010,Afternoon,32.948260,13.102200
671,12/04/2022,12/04/2022,1696,74,42,2.030,Afternoon,32.960807,13.115570
